case_id,origin,case_dir,status,problems,missing_files,shape_consistent,spacing_consistent,affine_consistent,reference_shape,reference_spacing,reference_affine_hash,label_shape,label_spacing,label_values,invalid_label_values,label_0_voxels,label_1_voxels,label_2_voxels,label_3_voxels,label_4_voxels,et_voxels,tc_voxels,wt_voxels,has_et,voxel_volume_mm3,et_volume_mm3,tc_volume_mm3,wt_volume_mm3,t1n_path,t1n_shape,t1n_spacing,t1n_nonzero_voxels,t1n_mean,t1n_std,t1n_min,t1n_p01,t1n_median,t1n_p99,t1n_max,t1c_path,t1c_shape,t1c_spacing,t1c_nonzero_voxels,t1c_mean,t1c_std,t1c_min,t1c_p01,t1c_median,t1c_p99,t1c_max,t2w_path,t2w_shape,t2w_spacing,t2w_nonzero_voxels,t2w_mean,t2w_std,t2w_min,t2w_p01,t2w_median,t2w_p99,t2w_max,t2f_path,t2f_shape,t2f_spacing,t2f_nonzero_voxels,t2f_mean,t2f_std,t2f_min,t2f_p01,t2f_median,t2f_p99,t2f_max
BraTS-GLI-00020-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7097565,1449,98437,21921,1660,21921,25030,123467,True,1.0,21921.0,25030.0,123467.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-100/BraTS-GLI-00020-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1726210,1793.826171875,628.11083984375,0.00015292793978005648,105.70957946777344,1949.898193359375,2754.05615234375,4045.1396484375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-100/BraTS-GLI-00020-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1726210,2668.849609375,1078.005859375,0.00031102343928068876,190.2566680908203,2721.97119140625,6880.76904296875,10128.0791015625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-100/BraTS-GLI-00020-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1726210,1483.3060302734375,689.5653686523438,7.44453864172101e-05,47.41877746582031,1291.141845703125,3353.604248046875,3934.225341796875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-100/BraTS-GLI-00020-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1726379,1000.0,450.31817626953125,8.551913197152317e-05,23.970457077026367,1098.699462890625,1871.035400390625,3022.50634765625
BraTS-GLI-00020-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7084853,1750,103712,29015,1702,29015,32467,136179,True,1.0,29015.0,32467.0,136179.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-101/BraTS-GLI-00020-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1666820,2379.850341796875,714.810302734375,520.62353515625,841.541748046875,2543.058837890625,3545.5703125,5160.24462890625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-101/BraTS-GLI-00020-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1666820,3101.493408203125,1068.4161376953125,651.626953125,1091.2156982421875,3106.37890625,7103.51416015625,9968.00390625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-101/BraTS-GLI-00020-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1666820,1823.8245849609375,774.106689453125,164.22265625,437.49810791015625,1567.22802734375,3981.54638671875,4657.32568359375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00020-101/BraTS-GLI-00020-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1666820,1000.0000610351562,425.9989013671875,74.60189819335938,128.6834259033203,1057.4404296875,1918.97509765625,2657.548095703125
BraTS-GLI-00027-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7178376,0,35038,4390,3228,4390,7618,42656,True,1.0,4390.0,7618.0,42656.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-100/BraTS-GLI-00027-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1648265,1766.8485107421875,522.4071655273438,0.0002472386695444584,69.04645538330078,1920.0443115234375,2444.7060546875,3767.62109375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-100/BraTS-GLI-00027-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1648265,2524.36865234375,794.4758911132812,0.0005812265444546938,134.6445770263672,2622.129638671875,5465.91943359375,10074.6640625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-100/BraTS-GLI-00027-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1648265,761.5552368164062,360.1529541015625,0.0001542734680697322,35.77791213989258,658.902099609375,2155.4130859375,2661.341552734375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-100/BraTS-GLI-00027-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1648308,1000.0000610351562,387.1021728515625,0.00023981728008948267,21.674970626831055,1140.5908203125,1696.7586669921875,2671.44580078125
BraTS-GLI-00027-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7178671,75,33102,6618,2566,6618,9259,42361,True,1.0,6618.0,9259.0,42361.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-101/BraTS-GLI-00027-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1570338,1832.3839111328125,464.59893798828125,123.2119140625,597.9088745117188,1953.99560546875,2497.293212890625,3939.6533203125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-101/BraTS-GLI-00027-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1570338,2224.335693359375,592.5450439453125,287.7197265625,842.99560546875,2275.064453125,4601.25,9281.8291015625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-101/BraTS-GLI-00027-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1570338,789.8892211914062,372.4341125488281,31.2587890625,234.03358459472656,659.9573974609375,2221.195068359375,2776.0009765625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00027-101/BraTS-GLI-00027-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1570338,1000.0000610351562,349.1717834472656,89.39154052734375,159.79312133789062,1115.6649169921875,1705.3043212890625,2566.978515625
BraTS-GLI-00033-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7135238,0,14262,0,71532,0,71532,85794,False,1.0,0.0,71532.0,85794.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-100/BraTS-GLI-00033-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1465378,1723.088623046875,457.0380554199219,5.1140785217285156e-05,73.99026489257812,1854.71923828125,2317.70751953125,3618.11181640625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-100/BraTS-GLI-00033-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1465378,2088.7431640625,593.433837890625,0.00011652708053588867,108.90333557128906,2180.2275390625,3949.20654296875,6963.68359375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-100/BraTS-GLI-00033-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1465378,819.46630859375,462.9635009765625,4.654750227928162e-06,24.805810928344727,694.6729736328125,2357.493408203125,2777.308349609375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-100/BraTS-GLI-00033-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1465333,499.911865234375,184.97628784179688,3.9248985558515415e-05,12.957381248474121,528.654296875,827.83349609375,1284.553466796875
BraTS-GLI-00033-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7140663,0,12445,0,67924,0,67924,80369,False,1.0,0.0,67924.0,80369.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-101/BraTS-GLI-00033-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1413048,1666.426513671875,334.35748291015625,353.091552734375,771.3330078125,1748.0557861328125,2166.994873046875,3739.69970703125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-101/BraTS-GLI-00033-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1413048,2391.84423828125,607.5862426757812,493.61083984375,1022.7125854492188,2410.939453125,4953.44873046875,8059.74853515625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-101/BraTS-GLI-00033-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1413048,773.6228637695312,382.3521423339844,62.61767578125,180.23912048339844,660.45166015625,2032.1845703125,2462.455322265625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00033-101/BraTS-GLI-00033-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1413048,535.6785278320312,176.14781188964844,58.95654296875,102.1690673828125,558.710205078125,870.5663452148438,1411.441650390625
BraTS-GLI-00046-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7189641,63,20851,6187,4290,6187,10540,31391,True,1.0,6187.0,10540.0,31391.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-100/BraTS-GLI-00046-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1348582,1688.43310546875,588.3701782226562,0.0004355907440185547,78.88131713867188,1814.538818359375,2501.054931640625,3227.96240234375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-100/BraTS-GLI-00046-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1348582,2132.1904296875,741.7415161132812,0.00017273426055908203,134.1787872314453,2206.230712890625,4689.060546875,8523.6220703125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-100/BraTS-GLI-00046-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1348582,1236.4114990234375,805.2256469726562,0.0010496526956558228,59.30763244628906,926.5543212890625,4007.875,4958.97412109375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-100/BraTS-GLI-00046-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1348565,815.7782592773438,338.7035827636719,0.00012194027658551931,13.299549102783203,888.8621826171875,1404.9033203125,2126.99609375
BraTS-GLI-00046-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7116701,4912,64644,25306,9469,25306,39687,104331,True,1.0,25306.0,39687.0,104331.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-101/BraTS-GLI-00046-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1335159,2045.2320556640625,623.9829711914062,361.774658203125,604.8060302734375,2149.95947265625,2982.623779296875,4318.5869140625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-101/BraTS-GLI-00046-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1335159,3095.96923828125,960.6511840820312,714.9482421875,1129.03857421875,3071.6279296875,7022.2451171875,10594.953125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-101/BraTS-GLI-00046-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1335159,1139.827880859375,482.00396728515625,111.4462890625,348.3701477050781,996.44287109375,2928.718505859375,3269.9970703125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00046-101/BraTS-GLI-00046-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1335159,966.6362915039062,388.88580322265625,47.818359375,99.1820297241211,1001.2152099609375,1763.9630126953125,2635.573974609375
BraTS-GLI-00060-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7144382,165,65043,9804,1638,9804,11607,76650,True,1.0,9804.0,11607.0,76650.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-100/BraTS-GLI-00060-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1757862,1511.9390869140625,443.59918212890625,0.0006389617919921875,99.44696044921875,1645.868896484375,2121.8935546875,4056.98291015625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-100/BraTS-GLI-00060-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1757862,1936.03515625,613.976806640625,0.0007104926044121385,147.62948608398438,2065.356689453125,3752.52099609375,6819.109375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-100/BraTS-GLI-00060-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1757862,1091.430419921875,657.6263427734375,0.0005855010822415352,60.04452896118164,841.287109375,2733.84228515625,3001.1083984375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-100/BraTS-GLI-00060-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1756003,496.7960205078125,209.0103302001953,5.322694778442383e-05,19.35299301147461,518.3573608398438,938.4686279296875,1389.87744140625
BraTS-GLI-00060-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7139771,0,68065,10887,2309,10887,13196,81261,True,1.0,10887.0,13196.0,81261.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-101/BraTS-GLI-00060-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1744515,1660.6033935546875,448.80950927734375,410.392333984375,794.7908325195312,1788.578369140625,2334.046875,4235.6455078125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-101/BraTS-GLI-00060-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1744515,2075.382080078125,576.054931640625,610.04638671875,977.465087890625,2165.60302734375,4099.49951171875,7718.25,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-101/BraTS-GLI-00060-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1744515,1045.2052001953125,615.514892578125,69.679931640625,270.4328308105469,788.1416015625,2486.807861328125,3086.101806640625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00060-101/BraTS-GLI-00060-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1744515,549.5578002929688,223.0295867919922,60.7525634765625,101.88652801513672,564.587646484375,1034.3248291015625,1593.2774658203125
BraTS-GLI-00063-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3]",[],7210127,108,9928,869,0,869,977,10905,True,1.0,869.0,977.0,10905.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-100/BraTS-GLI-00063-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1729663,2329.148681640625,723.1975708007812,0.0006407416658475995,131.89520263671875,2398.267333984375,4528.7802734375,10014.3779296875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-100/BraTS-GLI-00063-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1729663,2323.859619140625,720.4269409179688,0.0006228736601769924,132.0262908935547,2392.896728515625,4513.98486328125,9994.451171875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-100/BraTS-GLI-00063-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1729663,1580.3734130859375,619.3411254882812,0.00014396532787941396,78.37647247314453,1445.9200439453125,3756.787353515625,4811.27734375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-100/BraTS-GLI-00063-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1729659,785.666015625,272.1109924316406,8.96453857421875e-05,18.056989669799805,837.4462890625,1214.5025634765625,2097.366455078125
BraTS-GLI-00063-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3]",[],7143705,283,67172,9872,0,9872,10155,77327,True,1.0,9872.0,10155.0,77327.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-101/BraTS-GLI-00063-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1690065,2820.806396484375,728.7091674804688,511.59033203125,939.2724609375,2909.992919921875,3915.437255859375,4756.64697265625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-101/BraTS-GLI-00063-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1690065,3714.631103515625,1079.0523681640625,754.3173828125,1387.0985107421875,3686.7890625,8680.87109375,13797.6123046875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-101/BraTS-GLI-00063-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1690065,1308.6326904296875,486.0,147.178955078125,408.42327880859375,1183.910888671875,2926.406494140625,4095.06884765625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00063-101/BraTS-GLI-00063-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1690065,908.4989624023438,291.11114501953125,76.71435546875,137.27854919433594,933.798583984375,1453.283203125,2325.8203125
BraTS-GLI-00078-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7148701,0,67561,0,4770,0,4770,72331,False,1.0,0.0,4770.0,72331.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-100/BraTS-GLI-00078-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1670678,1662.91748046875,600.2506713867188,0.0002146698534488678,83.45196533203125,1790.45458984375,2549.543212890625,3220.518310546875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-100/BraTS-GLI-00078-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1670678,2432.5390625,790.0758056640625,0.00038891471922397614,165.340576171875,2547.46484375,4810.61767578125,8138.31103515625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-100/BraTS-GLI-00078-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1670678,2236.355224609375,918.932861328125,0.0002947518660221249,109.53487396240234,2021.732177734375,4598.19921875,5803.92919921875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-100/BraTS-GLI-00078-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1670762,655.503173828125,266.6769714355469,5.5848053307272494e-05,19.07033348083496,669.0847778320312,1337.0535888671875,2001.458984375
BraTS-GLI-00078-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7144428,0,71869,0,4735,0,4735,76604,False,1.0,0.0,4735.0,76604.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-101/BraTS-GLI-00078-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1586186,1694.925048828125,550.5409545898438,297.5712890625,515.5042114257812,1814.939453125,2580.360107421875,3628.91845703125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-101/BraTS-GLI-00078-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1586186,1904.39697265625,605.6611328125,380.42724609375,632.72314453125,1969.06640625,3944.36865234375,6262.20947265625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-101/BraTS-GLI-00078-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1586186,2224.12255859375,828.0910034179688,367.5673828125,931.5953979492188,1979.853271484375,4327.5732421875,5975.77978515625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00078-101/BraTS-GLI-00078-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1586186,645.63330078125,266.28521728515625,44.442138671875,80.6884765625,651.0758666992188,1330.7591552734375,2151.461669921875
BraTS-GLI-00080-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7181012,4114,25178,9200,1528,9200,14842,40020,True,1.0,9200.0,14842.0,40020.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-100/BraTS-GLI-00080-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1422821,2670.136474609375,723.6632080078125,0.000146818594657816,113.05218505859375,2877.362548828125,3552.462158203125,4262.451171875,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-100/BraTS-GLI-00080-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1422821,2160.01611328125,579.5418701171875,0.00030855287332087755,114.2103271484375,2251.146484375,3855.773681640625,6986.3125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-100/BraTS-GLI-00080-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1422821,705.9810791015625,359.6924743652344,7.577945780212758e-06,26.226865768432617,610.027587890625,2108.892333984375,2475.937744140625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-100/BraTS-GLI-00080-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1422832,567.413818359375,204.78662109375,3.1590083381161094e-05,13.874114036560059,591.2642822265625,916.7258911132812,1372.7537841796875
BraTS-GLI-00080-101,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7111424,5587,80459,22395,1167,22395,29149,109608,True,1.0,22395.0,29149.0,109608.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-101/BraTS-GLI-00080-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1426936,2014.10498046875,536.00048828125,309.01416015625,655.1129760742188,2042.622802734375,2853.552001953125,3736.675537109375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-101/BraTS-GLI-00080-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1426936,2429.387451171875,683.3975830078125,389.87890625,830.0311279296875,2412.0283203125,5075.0361328125,8920.189453125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-101/BraTS-GLI-00080-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1426936,1849.426025390625,784.5946044921875,227.04638671875,576.32861328125,1656.53759765625,4609.93310546875,6475.6455078125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00080-101/BraTS-GLI-00080-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1426936,761.4779052734375,278.1802978515625,49.281005859375,98.34654235839844,765.673583984375,1456.6204833984375,2730.577392578125
BraTS-GLI-00085-100,training_data1_v2,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00085-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,4]",[],7193053,0,12467,0,15512,0,15512,27979,False,1.0,0.0,15512.0,27979.0,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00085-100/BraTS-GLI-00085-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1666927,2218.27490234375,612.2372436523438,0.0003901538730133325,92.14409637451172,2397.110595703125,2985.154296875,3763.885009765625,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00085-100/BraTS-GLI-00085-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1666927,2011.8760986328125,593.2581176757812,0.0002634904521983117,101.53487396240234,2086.567626953125,4069.33349609375,7771.83984375,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00085-100/BraTS-GLI-00085-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1666927,754.1716918945312,390.7337341308594,0.00015374681970570236,24.396800994873047,655.3958740234375,2131.07373046875,2688.692626953125,/Volumes/External M2/Datos/TFM-datasets/training_data1_v2/BraTS-GLI-00085-100/BraTS-GLI-00085-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1666921,497.18182373046875,179.87799072265625,3.4956519812112674e-05,12.95740795135498,518.878662109375,818.2513427734375,1372.4278564453125
